"车次:1304","始发日期:2015-09-02 07:20","",""
"担当局:郑","车体组号:1","始发站:郑州","终到站:北京西"
"报告站:郑州","发车时分:07:20","制表人:阎建民","检查人:0"

"1","YW25G","679188","66","trimData('47.30')","trimData('6.50')","trimData('2.40')","郑","郑","基",""
"2","YW25G","679915","66","trimData('48.20')","trimData('7.20')","trimData('2.40')","郑","郑","基",""
"3","YW25G","679709","66","trimData('47.30')","trimData('6.50')","trimData('2.40')","郑","郑","基",""
"4","YW25G","679701","66","trimData('47.30')","trimData('6.50')","trimData('2.40')","郑","郑","基",""
"5","YW25G","676854","66","trimData('47.70')","trimData('7.00')","trimData('2.40')","郑","郑","基",""
"6","YW25G","679216","66","trimData('47.30')","trimData('6.50')","trimData('2.40')","郑","郑","基",""
"7","YW25G","679716","66","trimData('47.30')","trimData('6.50')","trimData('2.40')","郑","郑","基",""
"8","YW25G","678353","66","trimData('47.80')","trimData('6.50')","trimData('2.40')","郑","郑","基",""
"9","RW25G","555090","36","trimData('48.70')","trimData('4.30')","trimData('2.40')","郑","郑","基",""
"10","RW25G","554531","36","trimData('49.10')","trimData('4.30')","trimData('2.40')","郑","郑","基",""
"11","CA25G","893853","0","trimData('46.20')","trimData('0.00')","trimData('2.40')","郑","郑","基",""
"12","YZ25G","352403","118","trimData('46.70')","trimData('10.50')","trimData('2.40')","郑","郑","基",""
"13","YZ25G","352400","118","trimData('46.70')","trimData('10.50')","trimData('2.40')","郑","郑","基",""
"14","YZ25G","353271","118","trimData('46.90')","trimData('10.50')","trimData('2.40')","郑","郑","基",""
"15","YZ25G","353257","118","trimData('46.90')","trimData('10.50')","trimData('2.40')","郑","郑","基",""
"16","YZ25G","352258","118","trimData('46.90')","trimData('10.50')","trimData('2.40')","郑","郑","基",""
"17","YZ25G","352129","118","trimData('47.20')","trimData('10.50')","trimData('2.40')","郑","郑","基",""
"18","YZ25G","353278","118","trimData('46.90')","trimData('10.50')","trimData('2.40')","郑","郑","基",""
"19","YZ25G","353285","118","trimData('46.90')","trimData('10.50')","trimData('2.40')","郑","郑","基",""
"","","","",""
"自始发站出发及途中站摘挂后列车编组"


"基本编组","加挂企业1及辆数","加挂企业2及辆数","其它客车"
"郑州","19","19","0","0","0","0","0","19","trimData('899.00')","trimData('146.00')","trimData('1045.00')","trimData('45.60')",""
"","","","","","","","","","","","","",""
"中铁快运公司"," "," "," "," "," ","",""," ","trimData(' ')","trimData(' ')","trimData(' ')","trimData(' ')",""
"集装箱公司"," "," "," "," "," ","",""," ","trimData(' ')","trimData(' ')","trimData(' ')","trimData(' ')",""
"特货公司"," "," "," "," "," ","",""," ","trimData(' ')","trimData(' ')","trimData(' ')","trimData(' ')",""
"郑州站","2015-09-02 07:20","1304次列车","郑担当0号机车"
"车站制表者： 阎建民","车站值班员： 0","运转车长所属单位： 0","运转车长： 0"



"郑州","trimData('146.00')","trimData('1045.00')","19","19","0","0","0","0","0","trimData('45.60')",""
"","","","","","","","","","","",""
"中铁快运公司","trimData(' ')","trimData(' ')"," "," "," "," "," ","","","trimData(' ')",""
"集装箱公司","trimData(' ')","trimData(' ')"," "," "," "," "," ","","","trimData(' ')",""
"特货公司","trimData(' ')","trimData(' ')"," "," "," "," "," ","","","trimData(' ')",""
